vehicle_id,engine_index,engine_descriptor,engine_cylinders,engine_displacement,turbocharger,fuel_type,fuel_type_1,alternative_fuel_technology,ghg_score,ghg_score_alt_fuel
28023,4135.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
26957,4230.0,(CAL)(FFS),4.0,2.5,,Regular,Regular Gasoline,,-1.0,-1.0
26959,4130.0,(FFS),6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28022,4243.0,(FFS) CA model,4.0,2.5,,Regular,Regular Gasoline,,-1.0,-1.0
28024,4135.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
26563,4180.0,(350 V8) (FFS),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27683,4185.0,(350 V8) (FFS) CA model,8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
26564,4161.0,(350 V8) (FFS),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27684,4166.0,(350 V8) (FFS) CA model,8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27323,4898.0,(GM-CHEV),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
27325,4891.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27327,4892.0,(350 V8) (DIESEL),8.0,5.7,,Diesel,Diesel,Diesel,-1.0,-1.0
28302,4899.0,(GM-BUICK) CA model,6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
28303,4896.0,(GM-CHEV) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27324,4890.0,(GM-CHEV),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
27326,4894.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27328,4893.0,(350 V8) (DIESEL),8.0,5.7,,Diesel,Diesel,Diesel,-1.0,-1.0
28304,4897.0,(GM-CHEV) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27513,4850.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27516,4862.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27514,4853.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27517,4862.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27518,4870.0,(350 V8),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27519,4880.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28403,4875.0,(350 V8) (FFS) CA model,8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
28404,4888.0,DIESEL CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27515,4852.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27520,4880.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28405,4887.0,(DIESEL) CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27463,4850.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27467,4862.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27464,4853.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27468,4862.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27471,4880.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28373,4855.0,(FFS) CA model,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
28376,4865.0,(GM-CHEV) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
28377,4885.0,(DIESEL) CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27465,4852.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27469,4863.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
28374,4855.0,(FFS) CA model,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27466,4851.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27470,4860.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27472,4880.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28375,4855.0,(FFS) CA model,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
28378,4886.0,(DIESEL) CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27521,4870.0,(350 V8),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
28406,4875.0,(350 V8) (FFS) CA model,8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27473,4853.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27474,4852.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27060,4142.0,(GM-CHEV),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
27061,4143.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27064,4351.0,(350 V8) (DIESEL),8.0,5.7,,Diesel,Diesel,Diesel,-1.0,-1.0
28107,4410.0,(GM-BUICK) CA model,6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
28108,4159.0,(GM-CHEV) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27062,4150.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27063,4160.0,(350 V8) (FFS),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27065,4352.0,(350 V8) (DIESEL),8.0,5.7,,Diesel,Diesel,Diesel,-1.0,-1.0
28109,4155.0,(GM-CHEV) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27394,4950.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27397,4960.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27400,4980.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28341,4975.0,(350 V8) (FFS) CA model,8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
28342,4986.0,(DIESEL) CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27395,4951.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27396,4951.0,,6.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
27398,4960.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27399,4960.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27401,4981.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27402,4982.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28343,4985.0,(DIESEL) CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27403,4970.0,(350 V8),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27405,4980.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27404,4973.0,(350 V8),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27406,4981.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27407,4982.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27596,4960.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27598,4980.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28458,4975.0,(350 V8) (FFS) CA model,8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
28459,4986.0,(DIESEL) CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27597,4960.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
26960,4140.0,(GM-CHEV),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
26962,4152.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
26964,4351.0,(350 V8) (DIESEL),8.0,5.7,,Diesel,Diesel,Diesel,-1.0,-1.0
28025,4413.0,(GM-BUICK) CA model,6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
28026,4157.0,(GM-CHEV) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
26961,4141.0,(GM-CHEV),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
26963,4154.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
26965,4352.0,(350 V8) (DIESEL),8.0,5.7,,Diesel,Diesel,Diesel,-1.0,-1.0
28027,4155.0,(GM-CHEV) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
28429,4810.0,(FFS) CA model,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27556,4840.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28432,4845.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27554,4820.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27557,4840.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28430,4811.0,(FFS) CA model,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
28433,4845.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27555,4820.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27558,4840.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28431,4811.0,(FFS) CA model,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
28434,4845.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27669,4840.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28513,4846.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27668,4820.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27670,4840.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28225,4810.0,(FFS) CA model,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27204,4820.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27209,4840.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28230,4845.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27202,4800.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27205,4820.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27207,4830.0,(DIESEL),4.0,2.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27210,4840.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28226,4811.0,(FFS) CA model,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
28228,4835.0,(DIESEL) CA model,4.0,2.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28231,4845.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27203,4801.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27206,4820.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27208,4830.0,(DIESEL),4.0,2.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27211,4840.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28227,4811.0,(FFS) CA model,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
28229,4835.0,(DIESEL) CA model,4.0,2.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28232,4845.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27559,4840.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27560,4840.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27551,4862.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
27552,4870.0,(350 V8),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27553,4880.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28427,4875.0,(350 V8) (FFS) CA model,8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
28428,4888.0,DIESEL CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27599,4970.0,(350 V8),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27601,4980.0,(DIESEL),8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
28460,4975.0,(350 V8) (FFS) CA model,8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
28461,4985.0,(DIESEL) CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
27600,4972.0,(350 V8),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
27604,4940.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28464,4945.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27602,4920.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27605,4940.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28462,4911.0,(FFS) CA model,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
28465,4945.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27603,4920.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27606,4940.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28463,4910.0,(FFS) CA model,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
28466,4945.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27410,4941.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28346,4945.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27408,4920.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27411,4941.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28344,4911.0,(FFS) CA model,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
28347,4945.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
27409,4920.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
27412,4941.0,,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
28345,4910.0,(FFS) CA model,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
28348,4945.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
26966,2120.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26967,2130.0,"(FFS,TRBO)",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
26968,2140.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
28028,2125.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28029,2135.0,"(FFS,TRBO) CA model",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
28030,2145.0,CA model,4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
26969,2140.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
28031,2145.0,CA model,4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
26630,2120.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26631,2130.0,"(FFS,TRBO)",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
27745,2125.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27746,2135.0,"(FFS,TRBO) CA model",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
26632,2120.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26633,2130.0,"(FFS,TRBO)",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
27747,2125.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27748,2135.0,"(FFS,TRBO) CA model",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
26970,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26972,2121.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26973,2130.0,"(FFS,TRBO)",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
26975,2140.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
28032,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28034,2135.0,"(FFS,TRBO) CA model",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
28035,2126.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28037,2145.0,CA model,4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
26971,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26974,2121.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28033,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28036,2126.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26634,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26635,2121.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26636,2130.0,"(FFS,TRBO)",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
26637,2140.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
27749,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27750,2135.0,"(FFS,TRBO) CA model",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
27751,2126.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27752,2145.0,CA model,4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
26976,2170.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
28038,2175.0,(FFS) CA model,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27154,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27155,2140.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
28184,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28185,2145.0,CA model,4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
26983,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26985,2120.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26986,2130.0,"(FFS,TRBO)",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
26989,2140.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
28044,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28046,2125.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28047,2135.0,"(FFS,TRBO) CA model",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
28050,2145.0,CA model,4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
26984,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26987,2120.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26988,2130.0,"(FFS,TRBO)",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
28045,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28048,2125.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28049,2135.0,"(FFS,TRBO) CA model",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
26670,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26671,2121.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26672,2130.0,"(FFS,TRBO)",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
26673,2140.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
27782,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27783,2135.0,"(FFS,TRBO) CA model",4.0,2.2,True,Regular,Regular Gasoline,,-1.0,-1.0
27784,2126.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27785,2145.0,CA model,4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
27561,2270.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27562,2280.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27563,2290.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
28435,2275.0,(FFS) CA model,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
28436,2295.0,CA model,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
26977,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26980,2140.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
28039,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28042,2145.0,CA model,4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
26978,2111.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28040,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26979,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28041,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27156,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27159,2140.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
28186,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28189,2145.0,CA model,4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
27157,2111.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28187,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27158,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28188,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27607,2470.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27609,2490.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
28467,2475.0,(FFS) CA model,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
28468,2495.0,CA model,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
27608,2470.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27475,2260.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
27477,2270.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27479,2280.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27480,2290.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
28379,2265.0,(FFS) CA model,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
28381,2275.0,(FFS) CA model,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27476,2260.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
27478,2270.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
28380,2265.0,(FFS) CA model,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
28382,2275.0,(FFS) CA model,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27522,2260.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
27524,2270.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27526,2290.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
28407,2265.0,(FFS) CA model,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
28409,2275.0,(FFS) CA model,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27523,2260.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
27525,2270.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
28408,2265.0,(FFS) CA model,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
28410,2275.0,(FFS) CA model,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27481,2270.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27482,2280.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27483,2290.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
28383,2275.0,(FFS) CA model,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27527,2270.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27528,2290.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
28411,2275.0,(FFS) CA model,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
27564,2211.0,,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27567,2240.0,,4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
28437,2216.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27565,2211.0,,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28438,2216.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27566,2211.0,,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
28439,2216.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26656,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27770,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26655,2100.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
27769,2105.0,(FFS) CA model,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
26657,2110.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
27771,2115.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
26660,49020.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
27774,49025.0,(FFS) CA model,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
26658,49010.0,(FFS),4.0,1.4,,Regular,Regular Gasoline,,-1.0,-1.0
27772,49015.0,(FFS) CA model,4.0,1.4,,Regular,Regular Gasoline,,-1.0,-1.0
26659,49010.0,(FFS),4.0,1.4,,Regular,Regular Gasoline,,-1.0,-1.0
